source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
451,What are the existing money printing mints ?,"Perth Mint | Austrian Mint | Royal Canadian Mint | China Banknote Printing and Minting Corporation | Royal Danish Mint | Staatliche Münzen Baden-Württemberg | Staatliche Münze Berlin | Hamburgische Münze | Security Printing and Minting Organization | India Government Mint | India Government Mint, Mumbai | India Government Mint, Kolkata | India Government Mint, Hyderabad | India Government Mint, Noida | Monetăria Statului | Saint Petersburg Mint | Royal Mint | Birmingham Mint | Pobjoy Mint | Tower Mint | United States Mint (Four branches) | Zecca | Sydney Mint | Manila Mint | Mints of Scotland | Horndon mint | Charlotte Mint | Dahlonega Mint | New Orleans Mint","Varziner Papierfabrik|Varziner Papierfabrik (lang:en)
National Bank of Ukraine Banknote Printing and Minting Works|National Bank of Ukraine Banknote Printing and Minting Works (lang:en)
Fidelity Printers and Refiners|Fidelity Printers and Refiners (lang:en)
Goznak|Goznak (lang:en)
South African Bank Note Company|South African Bank Note Company (lang:en)
...|...
Korea Minting and Security Printing Corporation|Korea Minting and Security Printing Corporation (lang:en)
Security Printing and Minting Organization|Security Printing and Minting Organization (lang:en)
De La Rue|De La Rue (lang:en)
Note Printing Australia|Note Printing Australia (lang:en)
Oberthur Technologies|Oberthur Technologies (lang:en)",SimpleQA/Qampari_wikitables_simple/00050.json,Different answer,"Gold answer lists non-existing historical mints (e.g., Sydney, Manila, Charlotte) as 'existing', which contradicts the question's requirement. KG answer lists current mints without historical entries. Core factual conflict: Gold includes invalid entries, KG avoids them.",major
452,when is the new dumping ground coming out 2017,15 December 2017,"The Dumping Ground, series 5|2017-01-20T00:00:00Z",SimpleQA/NQ_table_test_simple/00895.json,Different answer,"Gold answer states 15 December 2017, KG answer states 20 January 2017. The core release dates conflict, with no indication of temporal change. The difference is major as the dates fall in different months of the same year.",major
455,Sort the total number of senior VFL/AFL Grand Final appearances for Collingwood and Richmond from highest to lowest. What is the second number in the sorted list,11,"Collingwood Football Club (lang:en)|42
Richmond Football Club (lang:en)|24",ComplexQA/Sportsreason_TANQ_complex/00175.json,Different answer,"Gold answer states 11, but KG provides Collingwood (42) and Richmond (24). Sorted descending: [42, 24] → second number is 24. Gold's 11 conflicts with KG's implied value. Core fact (second number) is incorrect in Gold, making the difference major.",major
456,when did the eagles play in the superbowl,"February 6, 2005","2018-02-04T00:00:00Z
2025-02-09T00:00:00Z",SimpleQA/NQ_table_test_simple/00735.json,Different answer,"Gold answer (February 6, 2005) is a correct Super Bowl date for the Eagles. KG answer includes correct 2018 date but adds incorrect future date 2025 (not a past event). KG answer contains factual error, making it invalid and meaningfully different from Gold.",major
457,What is the name of the main character in the tv series Kakegurui?,Yumeko Jabami,Kirari Momobami|Kirari Momobami (lang:en),SimpleQA/CompMix_table_simple_qa/00205.json,Different answer,"The Gold answer correctly identifies Yumeko Jabami as the main character. The KG answer incorrectly states Kirari Momobami, which is a different character (from a different series). The names conflict directly, making the difference major.",major
458,"What is the difference between the total number of premierships won by St Kilda, Essendon, and Richmond combined, and the number of premierships won by Collingwood",11,0,ComplexQA/Sportsreason_TANQ_complex/00163.json,Different answer,"Gold answer (11) and KG answer (0) conflict on the core numerical value. The correct difference (St Kilda+Essendon+Richmond - Collingwood premierships) is 11. KG's 0 is a major factual error, not due to precision, formatting, or temporal change.",major
459,In what event was the former team of the 2013 B.G . Sports Club transfer who is a member of the FAM Normalization Committee a semi-finalist of,AFC Cup,Maldives FA Cup (lang:en),ComplexQA/OTT_QA_dev_complex/00147.json,Different answer,"Gold answer specifies AFC Cup (continental Asian competition), KG answer specifies Maldives FA Cup (domestic Maldives competition). These are distinct events with no semantic overlap. Core facts conflict: one is a continental tournament, the other a national cup. Difference is major as the event names are mutually exclusive.",major
460,who is the manager of Rayo Vallecano team?,Andoni Iraola,Iñigo Pérez,SimpleQA/CompMix_table_simple_qa/00127.json,Different answer,"The Gold answer (Andoni Iraola) correctly identifies the current manager of Rayo Vallecano. The KG answer (Iñigo Pérez) refers to a former player, not a manager, creating a core factual conflict. This is a major discrepancy as the KG answer misrepresents the role entirely.",major
463,What are the mountain ranges with an height larger than 5600 meters ?,Himalayas | Karakoram (Note 2) | Hindu Kush (Note 2) | Hengduan Mountains (Note 2) | Tian Shan | Kunlun | Andes | Hindu Raj | Alaska Range | Saint Elias Mountains | Caucasus Mountains,"Cordillera Apolobamba|Cordillera Apolobamba (lang:en)
Cordillera Real|Cordillera Real (lang:en)
Cordillera de Lípez|Cordillera de Lípez (lang:en)
Nun-Kun Massif|Nun-Kun Massif (lang:en)
Canadian Rockies|Canadian Rockies (lang:en)
...|...
Nalakankar Himal|Nalakankar Himal (lang:en)
Pangong Range|Pangong Range (lang:en)
Assam Himalaya|Assam Himalaya (lang:en)
Southern Rocky Mountains|Southern Rocky Mountains (lang:en)
West Elk Mountains|West Elk Mountains (lang:en)",SimpleQA/Qampari_wikitables_simple/00070.json,Different answer,"The Gold answer lists major mountain ranges with peaks above 5600m (e.g., Himalayas, Andes). The KG answer includes ranges not exceeding 5600m (e.g., Southern Rocky Mountains at 4401m, West Elk Mountains at 3700m) and misses key ranges like Himalayas. This is a major factual conflict in core elevation claims.",major
470,What is the total number of times the Richmond and Collingwood senior football clubs were Grand Finalists in the Victorian Football League or Australian Football League,38,0,ComplexQA/Sportsreason_TANQ_complex/00146.json,Different answer,"The Gold answer (38) correctly states the combined Grand Final appearances for Richmond and Collingwood. The KG answer (0) is factually incorrect and conflicts with historical data. The difference is major as 0 represents a complete absence of appearances, which contradicts the known history of both clubs.",major
471,What is the combined total number of times the Richmond Football Club and the Collingwood Football Club have finished as runners-up in the VFL or AFL Grand Final,38,0,ComplexQA/Sportsreason_TANQ_complex/00171.json,Different answer,"Gold answer (38) and KG answer (0) conflict on the core numerical fact. The KG answer of 0 is factually incorrect as both clubs have historically been runners-up multiple times (Richmond: 10, Collingwood: 15+). The difference is a major factual error with no temporal explanation, as the question asks for a fixed historical total.",major
472,"How many games were contested between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series across the years 1977, 1978, 1983, 2008, and 2009",22,0,ComplexQA/Sportsreason_TANQ_complex/00100.json,Different answer,"Gold answer states 22 games, KG answer states 0. Core fact (total game count) is directly contradictory. Not a precision/formatting issue or time-sensitive fact. Discrepancy is major as 22 vs 0 represents entirely different historical outcomes.",major
475,when does south by southwest start in austin texas,"March 8–17, 2019",1987-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00721.json,Different answer,"Gold answer specifies March 8–17, 2019 (correct SXSW 2019 start date). KG answer provides 1987-01-01, which is factually wrong: SXSW starts in March (not January) and the first event was March 1987. The KG date misrepresents the event's timing entirely, creating a core factual conflict. Difference is major.",major
477,Who was the lyricist of the music Love Me Like You Do,"Max Martin,Savan Kotecha,Ilya Salmanzadeh,Ali Payami,Tove Nilsson","Tove Lo
Ilya Salmanzadeh
Ali Payami
Max Martin
Savan Kotecha",ComplexQA/CompMix_infobox_complex/00260.json,Different answer,"Gold lists Tove Nilsson as lyricist; KG lists Tove Lo (incorrect). Tove Lo is a singer, not the lyricist for this song. This is a core factual conflict in the identity of a key contributor, not a precision or formatting difference.",major
479,What is the ethnicity of the main protagonists in each GTA game,"[['Grand Theft Auto: Chinatown Wars', 'Chinese-American'], ['Grand Theft Auto: Vice City', 'Italian-American'], ['Grand Theft Auto: San Andreas', 'African-American'], ['Grand Theft Auto IV', 'Eastern European'], ['Grand Theft Auto: The Ballad of Gay Tony', 'Dominican-American'], ['Grand Theft Auto: Liberty City Stories', 'Italian'], ['Grand Theft Auto: Vice City Stories', 'Black'], ['Grand Theft Auto V', 'Canadian-American']]","Grand Theft Auto|Grand Theft Auto (lang:en)|Kivlov|Kivlov (lang:en)|white people|white people (lang:en)
Grand Theft Auto|Grand Theft Auto (lang:en)|Travis|Travis (lang:en)|white people|white people (lang:en)
Grand Theft Auto III|Grand Theft Auto III (lang:en)|Toni Cipriani|Toni Cipriani (lang:en)|Italian Americans|Italian Americans (lang:en)
Grand Theft Auto: San Andreas|Grand Theft Auto: San Andreas (lang:en)|Sean Johnson|Sean Johnson (lang:en)|African Americans|African Americans (lang:en)
Grand Theft Auto: San Andreas|Grand Theft Auto: San Andreas (lang:en)|Carl Johnson|Carl Johnson (lang:en)|African Americans|African Americans (lang:en)
...|...|...|...|...|...
Grand Theft Auto: Liberty City Stories|Grand Theft Auto: Liberty City Stories (lang:en)|Ma Cipriani|Ma Cipriani (lang:en)|Italian Americans|Italian Americans (lang:en)
Grand Theft Auto IV|Grand Theft Auto IV (lang:en)|Roman Bellic|Roman Bellic (lang:en)|Serbian Americans|Serbian Americans (lang:en)
Grand Theft Auto IV: The Lost and Damned|Grand Theft Auto IV: The Lost and Damned (lang:en)|Roman Bellic|Roman Bellic (lang:en)|Serbian Americans|Serbian Americans (lang:en)
Grand Theft Auto: The Ballad of Gay Tony|Grand Theft Auto: The Ballad of Gay Tony (lang:en)|Roman Bellic|Roman Bellic (lang:en)|Serbian Americans|Serbian Americans (lang:en)
Grand Theft Auto: Chinatown Wars|Grand Theft Auto: Chinatown Wars (lang:en)|Huang Lee|Huang Lee (lang:en)|Chinese people|Chinese people (lang:en)",ComplexQA/Monaco_time_complex/00057.json,Different answer,"The answers conflict on core facts. For GTA IV, Gold states 'Eastern European' (correct for main protagonist Niko Bellic), but KG states 'Serbian Americans' for supporting character Roman Bellic. For The Ballad of Gay Tony, Gold states 'Dominican-American' (correct for Luis Lopez), but KG states 'Serbian Americans' for Roman Bellic. KG also misses three games (Vice City, Vice City Stories, GTA V) and includes incorrect entries (e.g., Travis in first GTA).",major
481,when did the second it movie come out,"September 8, 2017","2019-09-05T00:00:00Z
2019-09-06T00:00:00Z",SimpleQA/NQ_table_test_simple/00907.json,Different answer,"Gold answer (2017) refers to the first It movie's release, not the second. KG answer (2019) correctly identifies It Chapter Two's release. Core fact (year for second movie) conflicts, making answers factually inconsistent.",major
484,What are the existring aircraft carriers ?,[[Soviet aircraft carrier Admiral Gorshkov|Admiral Flota Sovetskogo Soyuza Gorshkov]] | [[Japanese aircraft carrier Akagi|Akagi]] | [[Japanese aircraft carrier Amagi|Amagi]] | [[Italian aircraft carrier Aquila|Aquila]] | [[Soviet aircraft carrier Admiral Gorshkov|Baku]] | [[HTMS Chakri Naruebet|Chakri Naruebet]] | [[Japanese aircraft carrier Chitose|Chitose]] | [[Japanese aircraft carrier Chiyoda|Chiyoda]] | [[Japanese aircraft carrier Chūyō|Chuyo]] | [[Spanish aircraft carrier Dédalo|Dédalo]] | [[Italian aircraft carrier Sparviero|Falco]] | [[German aircraft carrier Graf Zeppelin|Graf Zeppelin]] | [[Japanese aircraft carrier Hiryū|Hiryū]] | [[Japanese aircraft carrier Hiyō|Hiyō]] | [[Japanese aircraft carrier Hōshō|Hōshō]] | [[Japanese cruiser Ibuki (1943)|Ibuki]] | Izumo | [[French aircraft carrier Joffre|Joffre]] | [[Japanese aircraft carrier Kaga|Kaga]] | Kaga | [[Japanese aircraft carrier Katsuragi|Katsuragi]] | [[Soviet aircraft carrier Kiev|Kiev]] | [[Soviet aircraft carrier Ulyanovsk|Kremlin]] | [[Chinese aircraft carrier Liaoning|Liaoning]] | [[Brazilian aircraft carrier Minas Gerais|Minas Gerais]] | [[Soviet aircraft carrier Minsk|Minsk]] | [[Soviet aircraft carrier Novorossiysk|Novorossiysk]] | Richelieu (PA2) | [[Japanese aircraft carrier Ryūhō|Ryūhō]] | [[Japanese aircraft carrier Ryūjō|Ryūjō]] | [[Chinese aircraft carrier Shandong|Shandong]] | [[Japanese aircraft carrier Shinano|Shinano]] | [[Japanese aircraft carrier Shōhō|Shōhō]] | [[Japanese aircraft carrier Shōkaku|Shōkaku]] | [[Japanese aircraft carrier Sōryū|Sōryū]] | [[Italian aircraft carrier Sparviero|Sparviero]] | [[Japanese aircraft carrier Taihō|Taihō]] | [[Japanese aircraft carrier Taiyō|Taiyō]] | [[Type 003 aircraft carrier|Type 003]] | [[Type 004 aircraft carrier|Type 004]] | [[Japanese aircraft carrier Unryū|Unryū]] | [[ARA Veinticinco de Mayo (V-2)|Veinticinco de Mayo]] | [[German cruiser Seydlitz|Weser]] | [[Japanese aircraft carrier Zuihō|Zuihō]] | [[Japanese aircraft carrier Zuikaku|Zuikaku]],"Admiral Kuznetsov|Admiral Kuznetsov (lang:en)
Chūyō|Chūyō (lang:en)
Commandant Teste|Commandant Teste (lang:en)
Enterprise|Enterprise (lang:en)
German aircraft carrier Graf Zeppelin|German aircraft carrier Graf Zeppelin (lang:en)
...|...
USS Long Island|USS Long Island (lang:en)
USS Nimitz|USS Nimitz (lang:en)
USS Ranger|USS Ranger (lang:en)
USS Wasp|USS Wasp (lang:en)
USS Yorktown|USS Yorktown (lang:en)",SimpleQA/Qampari_wikitables_simple/00019.json,Different answer,"Gold answer incorrectly lists 'Baku' as an aircraft carrier (a city, not a carrier), while KG answer does not. Core conflict: Gold contains a factual error. KG answer misses current carriers like Liaoning/Shandong but avoids the false entry. Difference is major due to the erroneous carrier name.",major
