Source_JSON,Record_Index,Question_ID,Convmix_Question_ID,Domain,Question,Gold_Answer,QA-Pairs,Entity_1,Entity_1_Label,Entity_2,Entity_2_Label,Connection_Path,Property_Number,Property_list,Qualifier_Number,Qualifier_list
CompMix_text.jsonl,193,1893,630-4,books,What is the award received in 1981 by the book The Name of the Rose?,Strega Prize,Q: What is the award received in 1981 by the book The Name of the Rose? | A: Strega Prize,Q172850,The Name of the Rose,Q731542,Strega Prize,Q172850->P166->Q731542,1,P166,,
CompMix_text.jsonl,195,535,178-1,soccer,What is vying for Kylian Mbappé's attention?,2018 FIFA World Cup,Q: What is vying for Kylian Mbappé's attention? | A: 2018 FIFA World Cup,Q21621995,Kylian Mbapp\u00E9,Q170645,2018 FIFA World Cup,Q21621995->P1344->Q170645,1,P1344,,
CompMix_text.jsonl,196,2287,762-4,movies,What is the name of The Girl with the Dragon Tattoo's director?,David Fincher,Q: What is the name of The Girl with the Dragon Tattoo's director? | A: David Fincher,Q474093,The Girl with the Dragon Tattoo,Q184903,David Fincher,Q474093->P57->Q184903,1,P57,,
CompMix_text.jsonl,197,4766,1613-0,movies,What does the movie The Wiz retell?,The Wonderful Wizard of Oz,Q: What does the movie The Wiz retell? | A: The Wonderful Wizard of Oz,Q428158,The Wiz,Q130295,The Wonderful Wizard of Oz,Q428158->P144->Q130295,1,P144,,
CompMix_text.jsonl,198,3183,1080-4,books,What was the name of the last novel that Hercule Poirot appeared in that was authored by Agatha Christie?,Curtain,Q: What was the name of the last novel that Hercule Poirot appeared in that was authored by Agatha Christie? | A: Curtain,Q731626,Curtain,Q731626,Curtain,"Path1: Q731626->P155->Q1507576->P156->Q731626
Path2: Q731626->P156->Q662997->P155->Q731626
Path3: Q731626->P170->Q35064->P800->Q731626
Path4: Q731626->P4969->Q15853199->P144->Q731626
Path5: Q731626->P50->Q35064->P800->Q731626
Path6: Q731626->P674->Q170534->P1441->Q731626
Path7: Q731626->P747->Q60411486->P629->Q731626",11,P155;P156;P170;P800;P4969;P144;P50;P674;P1441;P747;P629,,
CompMix_text.jsonl,199,2258,753-0,movies,"Where did ""The Goonies"" take place?","Astoria, Oregon","Q: Where did ""The Goonies"" take place? | A: Astoria, Oregon",Q636043,The Goonies,Q490724,Astoria,,,,,
CompMix_text.jsonl,200,667,222-2,movies,who is the director of tenet movie?,Christopher Nolan,Q: who is the director of tenet movie? | A: Christopher Nolan,Q63985561,Tenet,Q25191,Christopher Nolan,"Path1: Q63985561->P162->Q25191
Path2: Q63985561->P57->Q25191
Path3: Q63985561->P58->Q25191",3,P162;P57;P58,,
CompMix_text.jsonl,201,3005,1022-0,movies,"Who played James Bond in ""Moonraker ?""",Roger Moore,"Q: Who played James Bond in ""Moonraker ?"" | A: Roger Moore",Q334780,Moonraker,Q134333,Roger Moore,Q334780->P161->Q134333,1,P161,,
CompMix_text.jsonl,203,4842,1638-3,soccer,What were the awards provided in FIFA Beach Soccer World Cup?,Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q: What were the awards provided in FIFA Beach Soccer World Cup? | A: Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q610865,FIFA Beach Soccer World Cup,Q1195346,Golden Ball,,,,,
CompMix_text.jsonl,203,4842,1638-3,soccer,What were the awards provided in FIFA Beach Soccer World Cup?,Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q: What were the awards provided in FIFA Beach Soccer World Cup? | A: Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q610865,FIFA Beach Soccer World Cup,Q5579781,Golden Shoe,,,,,
CompMix_text.jsonl,203,4842,1638-3,soccer,What were the awards provided in FIFA Beach Soccer World Cup?,Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q: What were the awards provided in FIFA Beach Soccer World Cup? | A: Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q610865,FIFA Beach Soccer World Cup,Q5579501,Golden Glove,,,,,
CompMix_text.jsonl,203,4842,1638-3,soccer,What were the awards provided in FIFA Beach Soccer World Cup?,Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q: What were the awards provided in FIFA Beach Soccer World Cup? | A: Golden Ball;Golden Shoe;Golden Glove;FIFA Fair Play Award,Q610865,FIFA Beach Soccer World Cup,Q1388547,FIFA Fair Play Award,,,,,
CompMix_text.jsonl,204,1882,627-0,tvseries,Who was the actor who portrayed Captain Kirk in the original Star Trek series?,William Shatner,Q: Who was the actor who portrayed Captain Kirk in the original Star Trek series? | A: William Shatner,Q1077,Star Trek: The Original Series,Q16297,William Shatner,Q1077->P161->Q16297,1,P161,,
CompMix_text.jsonl,204,1882,627-0,tvseries,Who was the actor who portrayed Captain Kirk in the original Star Trek series?,William Shatner,Q: Who was the actor who portrayed Captain Kirk in the original Star Trek series? | A: William Shatner,Q16311,James T. Kirk,Q16297,William Shatner,Q16311->P175->Q16297,1,P175,,
CompMix_text.jsonl,205,3372,1144-4,music,Which company acquired Qwest in 2000 when it shut down?,Warner Records,Q: Which company acquired Qwest in 2000 when it shut down? | A: Warner Records,Q3414893,Qwest Records,Q67030918,Warner Records Inc.,Q3414893->P112->Q193645->P264->Q67030918,2,P112;P264,,
CompMix_text.jsonl,208,4484,1518-2,soccer,In what city was the world's first international football match played?,Glasgow,Q: In what city was the world's first international football match played? | A: Glasgow,Q2736,soccer,Q4093,Glasgow,,,,,
CompMix_text.jsonl,209,4778,1617-0,tvseries,Who was the creator of Curb Your Enthusiasm?,Larry David,Q: Who was the creator of Curb Your Enthusiasm? | A: Larry David,Q23722,Curb Your Enthusiasm,Q23728,Larry David,"Path1: Q23722->P161->Q23728
Path2: Q23722->P162->Q23728
Path3: Q23722->P170->Q23728",3,P161;P162;P170,,
CompMix_text.jsonl,210,1418,472-3,movies,Who directed Spy Kids 3-D:game Over?,Robert Rodriguez,Q: Who directed Spy Kids 3-D:game Over? | A: Robert Rodriguez,Q550196,Spy Kids 3-D: Game Over,Q47284,Robert Rodriguez,"Path1: Q550196->P1040->Q47284
Path2: Q550196->P162->Q47284
Path3: Q550196->P175->Q47284
Path4: Q550196->P2554->Q47284
Path5: Q550196->P344->Q47284
Path6: Q550196->P57->Q47284
Path7: Q550196->P58->Q47284
Path8: Q550196->P86->Q47284",8,P1040;P162;P175;P2554;P344;P57;P58;P86,,
CompMix_text.jsonl,213,3016,1025-0,music,Queen's earliest released single?,Keep Yourself Alive,Q: Queen's earliest released single? | A: Keep Yourself Alive,Q15862,Queen,Q597273,Keep Yourself Alive,Q597273->P175->Q15862,1,P175,,
CompMix_text.jsonl,214,3947,1338-0,soccer,Which country team did Gareth Bale play for?,Wales,Q: Which country team did Gareth Bale play for? | A: Wales,Q184586,Gareth Bale,Q25,Wales,Q184586->P1532->Q25,1,P1532,,
CompMix_text.jsonl,216,338,112-2,movies,who is the producer of the flim tom and jerry?,Christopher DeFaria,Q: who is the producer of the flim tom and jerry? | A: Christopher DeFaria,Q65921361,Tom & Jerry,Q5112210,Christopher DeFaria,Q65921361->P162->Q5112210,1,P162,,
CompMix_text.jsonl,217,1035,344-4,music,Which is the debut album of the singer Demi Lovato?,Don't Forget,Q: Which is the debut album of the singer Demi Lovato? | A: Don't Forget,Q41173,Demi Lovato,Q41268,Don't Forget,Q41268->P175->Q41173,1,P175,,
CompMix_text.jsonl,218,4412,1494-0,music,"Who sang the 2005 song ""You're Beautiful""?",James Blunt,"Q: Who sang the 2005 song ""You're Beautiful""? | A: James Blunt",Q65622067,You're Beautiful,Q130799,James Blunt,"Path1: Q65622067->P175->Q130799
Path2: Q65622067->P676->Q130799",2,P175;P676,,
CompMix_text.jsonl,219,371,123-0,movies,What movie comes after Finding Nemo?,Finding Dory,Q: What movie comes after Finding Nemo? | A: Finding Dory,Q132863,Finding Nemo,Q9321426,Finding Dory,"Path1: Q132863->P156->Q9321426
Path2: Q132863->P1889->Q9321426",2,P156;P1889,,
CompMix_text.jsonl,220,3615,1226-3,tvseries,What show is Boston Legal a spin-off of?,The Practice,Q: What show is Boston Legal a spin-off of? | A: The Practice,Q308984,Boston Legal,Q1132439,The Practice,"Path1: Q308984->P144->Q1132439
Path2: Q308984->P155->Q1132439",2,P144;P155,,
CompMix_text.jsonl,222,2895,984-3,music,Who is the Guns N' Roses guitarist who goes by one name only?,Slash,Q: Who is the Guns N' Roses guitarist who goes by one name only? | A: Slash,Q11895,Guns N\u2019 Roses,Q34166,Slash,Q11895->P527->Q34166,1,P527,,
CompMix_text.jsonl,224,220,72-4,movies,Spouse of J.k Simmons?,Michelle Schumacher,Q: Spouse of J.k Simmons? | A: Michelle Schumacher,Q150482,J. K. Simmons,Q11989309,Michelle Schumacher,Q150482->P26->Q11989309,1,P26,,
CompMix_text.jsonl,225,2272,758-1,soccer,Which coach lead them to their first trophy?,Ronny Deila,Q: Which coach lead them to their first trophy? | A: Ronny Deila,Q13361030,New York City FC,Q1784080,Ronny Deila,Q13361030->P286->Q1784080,1,P286,,
CompMix_text.jsonl,228,2,0-2,books,who is the illustrator of book The Velveteen Rabbit?,William Nicholson,Q: who is the illustrator of book The Velveteen Rabbit? | A: William Nicholson,Q168351,The Velveteen Rabbit,Q2066520,William Nicholson,Q168351->P110->Q2066520,1,P110,,
CompMix_text.jsonl,229,3269,1110-2,books,Who is the author of the book Ulysses?,James Joyce,Q: Who is the author of the book Ulysses? | A: James Joyce,Q6511,Ulysses,Q6882,James Joyce,Q6511->P50->Q6882,1,P50,,
CompMix_text.jsonl,230,926,308-3,soccer,Which country did Josep Guardiola played?,Spain,Q: Which country did Josep Guardiola played? | A: Spain,Q164038,Pep Guardiola,Q29,Spain,"Path1: Q164038->P1532->Q29
Path2: Q164038->P27->Q29",2,P1532;P27,,
CompMix_text.jsonl,231,2249,750-1,books,What type of game does Wade Watts play?,Massively multiplayer online role-playing game,Q: What type of game does Wade Watts play? | A: Massively multiplayer online role-playing game,Q3906523,Ready Player One,Q175173,massively multiplayer online role-playing game,Q3906523->P921->Q175173,1,P921,,
CompMix_text.jsonl,232,2683,914-1,music,who is the performer Someone You Loved song?,Lewis Capaldi,Q: who is the performer Someone You Loved song? | A: Lewis Capaldi,Q60768202,Someone You Loved,Q42315001,Lewis Capaldi,Q60768202->P175->Q42315001,1,P175,,
CompMix_text.jsonl,233,107,35-0,music,Which band created the song Du Hast?,Rammstein,Q: Which band created the song Du Hast? | A: Rammstein,Q753118,Du hast,Q25177,Rammstein,"Path1: Q753118->P175->Q25177
Path2: Q753118->P676->Q25177",2,P175;P676,,
CompMix_text.jsonl,234,4919,1664-1,music,What is the name of the first album released by Cocteau Twins?,Garlands,Q: What is the name of the first album released by Cocteau Twins? | A: Garlands,Q588820,Cocteau Twins,Q3758381,Garlands,Q3758381->P175->Q588820,1,P175,,
CompMix_text.jsonl,235,4381,1483-0,movies,What movie was Johnny Depp's debut?,A Nightmare on Elm Street,Q: What movie was Johnny Depp's debut? | A: A Nightmare on Elm Street,Q37175,Johnny Depp,Q329434,A Nightmare on Elm Street,Q329434->P161->Q37175,1,P161,,
CompMix_text.jsonl,236,4545,1538-4,soccer,Who was the first coach of San Jose Earthquakes?,Laurie Calloway,Q: Who was the first coach of San Jose Earthquakes? | A: Laurie Calloway,Q575370,San Jose Earthquakes,Q6501530,Laurie Calloway,,,,,
CompMix_text.jsonl,237,3119,1060-0,books,Who wrote The Thorn Birds?,Colleen McCullough,Q: Who wrote The Thorn Birds? | A: Colleen McCullough,Q606465,The Thorn Birds,Q228801,Colleen McCullough,Q606465->P50->Q228801,1,P50,,
CompMix_text.jsonl,238,1740,580-1,books,Who was the author of Casino Royal?,Ian Fleming,Q: Who was the author of Casino Royal? | A: Ian Fleming,Q17437796,featured article,Q82104,Ian Fleming,,,,,
CompMix_text.jsonl,238,1740,580-1,books,Who was the author of Casino Royal?,Ian Fleming,Q: Who was the author of Casino Royal? | A: Ian Fleming,Q82104,Ian Fleming,Q82104,Ian Fleming,"Path1: Q82104->P1830->Q3773063->P127->Q82104
Path2: Q82104->P22->Q19787773->P40->Q82104
Path3: Q82104->P25->Q5416448->P40->Q82104
Path4: Q82104->P26->Q18526481->P26->Q82104
Path5: Q82104->P3373->Q2605075->P3373->Q82104
Path6: Q82104->P3373->Q4740365->P3373->Q82104
Path7: Q82104->P3373->Q75242046->P3373->Q82104
Path8: Q82104->P40->Q75618947->P22->Q82104
Path9: Q82104->P451->Q116273186->P451->Q82104
Path10: Q82104->P910->Q7220491->P301->Q82104",10,P1830;P127;P22;P40;P25;P26;P3373;P451;P910;P301,,
CompMix_text.jsonl,240,902,300-3,books,Who is the narrator of the book the Catcher in the Rye?,Holden Caulfield,Q: Who is the narrator of the book the Catcher in the Rye? | A: Holden Caulfield,Q183883,The Catcher in the Rye,Q720235,Holden Caulfield,"Path1: Q183883->P2438->Q720235
Path2: Q183883->P674->Q720235",2,P2438;P674,,
CompMix_text.jsonl,241,1208,402-2,movies,Which movie is the sequel to Jumanji?,Jumanji: Welcome to the Jungle,Q: Which movie is the sequel to Jumanji? | A: Jumanji: Welcome to the Jungle,Q222939,Jumanji,Q20762680,Jumanji: Welcome to the Jungle,Q20762680->P155->Q222939,1,P155,,
CompMix_text.jsonl,242,3096,1052-1,movies,What is the name of the actor who played Raheem in Juice?,Khalil Kain,Q: What is the name of the actor who played Raheem in Juice? | A: Khalil Kain,Q642419,Juice,Q6399715,Khalil Kain,Q642419->P161->Q6399715,1,P161,,
CompMix_text.jsonl,243,4417,1495-0,music,"Who was the singer of the 2005 song ""You're Beautiful""?",James Blunt,"Q: Who was the singer of the 2005 song ""You're Beautiful""? | A: James Blunt",Q65622067,You're Beautiful,Q130799,James Blunt,"Path1: Q65622067->P175->Q130799
Path2: Q65622067->P676->Q130799",2,P175;P676,,
CompMix_text.jsonl,246,904,301-0,books,Name the author of the book The Catcher in the Rye?,J. D. Salinger,Q: Name the author of the book The Catcher in the Rye? | A: J. D. Salinger,Q183883,The Catcher in the Rye,Q79904,J. D. Salinger,Q183883->P50->Q79904,1,P50,,
CompMix_text.jsonl,247,3241,1100-2,books,Who is the author of the book The Monk Who Sold His Ferrari?,Robin Sharma,Q: Who is the author of the book The Monk Who Sold His Ferrari? | A: Robin Sharma,Q17069725,The Monk Who Sold His Ferrari,Q2604952,Robin Sharma,Q17069725->P50->Q2604952,1,P50,,
CompMix_text.jsonl,248,3603,1222-3,movies,Who played Barry in Bad Taste?,Pete O'Herne,Q: Who played Barry in Bad Taste? | A: Pete O'Herne,Q605204,Bad Taste,Q55275164,Pete O'Herne,,,,,
CompMix_text.jsonl,250,4274,1448-0,soccer,Which country team did Luka Modrić played?,Croatia,Q: Which country team did Luka Modrić played? | A: Croatia,Q483837,Luka Modri\u0107,Q224,Croatia,"Path1: Q483837->P1532->Q224
Path2: Q483837->P27->Q224",2,P1532;P27,,
CompMix_text.jsonl,252,769,256-2,tvseries,What CW show was Tom Cavanagh a regular on?,The Flash,Q: What CW show was Tom Cavanagh a regular on? | A: The Flash,Q256061,Tom Cavanagh,Q15711398,The Flash,Q256061->P800->Q15711398,1,P800,,
CompMix_text.jsonl,252,769,256-2,tvseries,What CW show was Tom Cavanagh a regular on?,The Flash,Q: What CW show was Tom Cavanagh a regular on? | A: The Flash,Q212252,The CW,Q15711398,The Flash,Q15711398->P449->Q212252,1,P449,,
CompMix_text.jsonl,253,2188,729-0,soccer,What soccer team was Cristiano Ronaldo on in 2021?,Manchester United F.C.,Q: What soccer team was Cristiano Ronaldo on in 2021? | A: Manchester United F.C.,Q11571,Cristiano Ronaldo,Q18656,Manchester United F.C.,Q11571->P54->Q18656,1,P54,,
CompMix_text.jsonl,254,883,294-2,music,What is the name of Michael Jackson's first album?,Got to Be There,Q: What is the name of Michael Jackson's first album? | A: Got to Be There,Q2831,Michael Jackson,Q19060,Got to Be There,Q19060->P175->Q2831,1,P175,,
CompMix_text.jsonl,255,3509,1190-3,books,In Oliver Twist what city did young Oliver run away to after a fight?,London,Q: In Oliver Twist what city did young Oliver run away to after a fight? | A: London,Q164974,Oliver Twist,Q84,London,"Path1: Q164974->P291->Q84
Path2: Q164974->P840->Q84",2,P291;P840,,
CompMix_text.jsonl,255,3509,1190-3,books,In Oliver Twist what city did young Oliver run away to after a fight?,London,Q: In Oliver Twist what city did young Oliver run away to after a fight? | A: London,Q7087902,Oliver Twist,Q84,London,"Path1: Q7087902->P1441->Q164974->P291->Q84
Path2: Q7087902->P1441->Q164974->P840->Q84
Path3: Q7087902->P27->Q174193->P36->Q84",5,P1441;P291;P840;P27;P36,,
CompMix_text.jsonl,257,2182,727-0,tvseries,Who was the creator of the crime drama True Detective?,Nic Pizzolatto,Q: Who was the creator of the crime drama True Detective? | A: Nic Pizzolatto,Q7847400,True Detective,Q7024302,Nic Pizzolatto,"Path1: Q7847400->P1431->Q7024302
Path2: Q7847400->P170->Q7024302
Path3: Q7847400->P58->Q7024302",3,P1431;P170;P58,,
CompMix_text.jsonl,257,2182,727-0,tvseries,Who was the creator of the crime drama True Detective?,Nic Pizzolatto,Q: Who was the creator of the crime drama True Detective? | A: Nic Pizzolatto,Q23633,HBO,Q7024302,Nic Pizzolatto,"Path1: Q7024302->P800->Q7847400->P272->Q23633
Path2: Q7024302->P800->Q7847400->P449->Q23633",3,P800;P272;P449,,
CompMix_text.jsonl,258,2908,988-4,soccer,At what point in history did women's soccer become popular?,World War I,Q: At what point in history did women's soccer become popular? | A: World War I,Q606060,Women's association football,Q361,World War I,,,,,
CompMix_text.jsonl,259,1309,436-1,tvseries,What network was the TV series Dallas on?,CBS,Q: What network was the TV series Dallas on? | A: CBS,Q168708,Dallas,Q43380,CBS,Q168708->P449->Q43380,1,P449,,
CompMix_text.jsonl,261,1919,640-0,books,What was the first book in the Lord of the Rings trilogy?,The Fellowship of the Ring,Q: What was the first book in the Lord of the Rings trilogy? | A: The Fellowship of the Ring,Q15228,The Lord of the Rings,Q208002,The Fellowship of the Ring,Q15228->P527->Q208002,1,P527,,
CompMix_text.jsonl,262,1914,638-1,soccer,What is the Position played by Aleksandr Kerzhakov?,forward,Q: What is the Position played by Aleksandr Kerzhakov? | A: forward,Q280658,forward,Q201866,Aleksandr Kerzhakov,Q201866->P413->Q280658,1,P413,,
CompMix_text.jsonl,263,3015,1024-4,music,What city was he born in?,Enfield,Q: What city was he born in? | A: Enfield,Q7052784,Norman Sheffield,Q210531,London Borough of Enfield,Q7052784->P19->Q210531,1,P19,,
CompMix_text.jsonl,264,4769,1614-2,music,Who is the lead vocalist for Imagine Dragons?,Dan Reynolds,Q: Who is the lead vocalist for Imagine Dragons? | A: Dan Reynolds,Q391348,Imagine Dragons,Q5214275,Dan Reynolds,Q391348->P527->Q5214275,1,P527,,
CompMix_text.jsonl,266,398,132-2,movies,What movie did he first score for Steven Spielberg?,The Sugarland Express,Q: What movie did he first score for Steven Spielberg? | A: The Sugarland Express,Q131285,John Williams,Q432526,The Sugarland Express,Q432526->P86->Q131285,1,P86,,
CompMix_text.jsonl,267,4104,1390-2,books,"Who played the male protagonist, Mark Watney, in the movie The Martian?",Matt Damon,"Q: Who played the male protagonist, Mark Watney, in the movie The Martian? | A: Matt Damon",Q18547944,The Martian,Q175535,Matt Damon,Q18547944->P161->Q175535,1,P161,,
CompMix_text.jsonl,268,3164,1074-3,music,What song did Eric Clapton write following his son Conor Clapton's death?,Tears in Heaven,Q: What song did Eric Clapton write following his son Conor Clapton's death? | A: Tears in Heaven,Q48187,Eric Clapton,Q978005,Tears in Heaven,"Path1: Q978005->P175->Q48187
Path2: Q978005->P676->Q48187
Path3: Q978005->P86->Q48187",3,P175;P676;P86,,
