question,gold_answer,KG answer,file_path
Which animals belong to the same family as coyotes,"['Short-eared dog', 'African wolf', 'Coyote', 'Dog', 'Ethiopian wolf', 'Golden jackal', 'Wolf', 'Crab-eating fox', 'Maned wolf', 'Dhole', 'Falkland Islands wolf', 'South American fox', 'Black-backed jackal', 'Side-striped jackal', 'Culpeo', ""Darwin's fox"", 'Hoary fox', 'Pampas fox', 'Sechuran fox', 'South American gray fox', 'African wild dog', 'Bush dog', 'Common raccoon dog', 'Japanese raccoon dog', 'Bat-eared fox', 'Arctic fox', 'Bengal fox', ""Blanford's fox"", 'Cap fox', 'Corsac fox', 'Fennec fox', 'Kit fox', 'Pale fox', ""Rüppell's fox"", 'Red fox', 'Swift fox', 'Tibetan fox', 'Gray fox', 'Island fox']",Canis floridanus|African wolf|Canis procyonoides|Canis antonii|Canis teilhardi|Canis longdanensis|Canis brevicephalus|Canis chihliensis|Canis alpinus|Canis australis,ComplexQA/Monaco_non_time_complex/00053.json
What is the budget of Rise of the Planet of the Apes movie?,$93 million,93000000.0,SimpleQA/CompMix_table_simple_qa/00080.json
Which of the former WNBA finals MVPs currently work as a basketall coach and for what team,"[['Katie Smith', 'Minnesota Lynx'], ['Lisa Leslie', 'Triplets'], ['Seimone Augustus', 'LSU'], ['Yolanda Griffith', 'Boston College']]",Katie Smith|New York Liberty,ComplexQA/Monaco_time_complex/00127.json
The 2008 Korea National League top scorer who joined the Pohang Steelers for the 2004 season played for a club that was owned and run by which company,Busan Transportation Corporation,KB Kookmin Bank,ComplexQA/OTT_QA_dev_complex/00091.json
where are the highest average incomes found in north america,Virginia,"Bethesda|99592.0|Groveland|88561.0|Western Connecticut Planning Region|76090.0|Bridgewater|73434.0|San Francisco|72041.0|Walnut Creek|69894.0|Natick|63018.0|District of Columbia|58659.0|Washington, D.C.|Bradley Beach|58574.0",SimpleQA/NQ_table_test_simple/00409.json
What is the longitude of the place from the National Register of Historic Places where you could find a member of the Century Pioneer Family Farm Program,82°39′03″W,-76.76638,ComplexQA/OTT_QA_dev_complex/00134.json
Name the eight most populous cities in Italy along with their number of residents and population density.,"[['Rome', '4,342,212', '2,236/km2'], ['Milan', '1,371,498', '7,800/km2'], ['Naples', '909,048 (30 June 2022)', '7,800/km2'], ['Turin', '848,885', '6,500/km2'], ['Palermo', '676,118', '3,900/km2'], ['Genoa', '560,688', '2,400/km2'], ['Bologna', '392,203', '2,800/km2'], ['Florence', '367,150', '3,600/km2']]",Rome|2748109.0|1287.36|2134.685713398|Milan|1354196.0|181.67|7454.153134805|Naples|913462.0|119.02|7674.861367837|Turin|841600.0|130.01|6473.348203984|Palermo|630167.0|160.59|3924.073728128|Genoa|558745.0|240.29|2325.29443589|Bologna|387971.0|140.86|2754.302143973|Florence|360930.0|102.32|3527.462861611,ComplexQA/Monaco_time_complex/00071.json
What costume designer received an Oscar nomination for working on the film Airport?,Edith Head,E. Preston Ames,SimpleQA/CompMix_table_simple_qa/00104.json
who wrote there's a guy works down the chip shop lyrics,Kirsty MacColl | Philip Rambow,Ian Dury,SimpleQA/NQ_table_test_simple/00472.json
Who is the top goal scorer of the football club Borussia Dortmund?,Alfred Preissler,Manfred Burgsmüller|135.0,SimpleQA/CompMix_table_simple_qa/00220.json
where is the snooker world open currently held,Hainan International Exhibition Center,Wuhan|Wuhan Gymnasium,SimpleQA/NQ_table_test_simple/00634.json
when is the new season of chicago pd,"September 27, 2017 – present",2020-11-11T00:00:00Z,SimpleQA/NQ_table_test_simple/00806.json
how much money did it cost to make gta v,137,256000000.0,SimpleQA/NQ_table_test_simple/00573.json
"Listed by date of Theatrical release, chronologically, what are Neil Simon's plays which have also been made into movies","['Come Blow Your Horn (1961)', 'Barefoot in the Park (1963)', 'The Odd Couple (1965)', 'Sweet Charity (1966)', 'The Star-Spangled Girl (1966)', 'Plaza Suite (1968)', 'Last of the Red Hot Lovers (1969)', 'The Gingerbread Lady (1970)', 'The Sunshine Boys (1972)', 'The Prisoner of Second Avenue (1971)', 'California Suite (1976)', 'Chapter Two (1977)', 'I Ought to Be in Pictures (1980)', 'Brighton Beach Memoirs (1983)', 'Biloxi Blues (1985)', 'Broadway Bound (1986)', 'Lost in Yonkers (1991)', ""Jake's Women (1992)"", 'Laughter on the 23rd Floor (1993)', 'London Suite (1995)']",Come Blow Your Horn|1963-01-01T00:00:00Z|The Odd Couple|1968-01-01T00:00:00Z|Plaza Suite|1971-05-12T00:00:00Z|Last of the Red Hot Lovers|1972-08-17T00:00:00Z|The Prisoner of Second Avenue|1975-03-14T00:00:00Z|The Sunshine Boys|1975-11-06T00:00:00Z|Chapter Two|1979-01-01T00:00:00Z|Brighton Beach Memoirs|1986-12-25T00:00:00Z|Lost in Yonkers|1993-05-14T00:00:00Z,ComplexQA/Monaco_non_time_complex/00057.json
What was the name of the actor who played Bilbo Baggins in Lord of the Rings,Elijah Wood,Ian Holm,ComplexQA/CompMix_infobox_complex/00045.json
who won college basketball player of the year,Jalen Brunson | A'ja Wilson,Zach Edey,SimpleQA/NQ_table_test_simple/00763.json
What is the competition during the Bangor City FC season that was the 57th season of Europe 's premier club football tournament organised by UEFA,UEFA Champions League,Cymru Premier,ComplexQA/OTT_QA_dev_complex/00312.json
Who managed Norwich City F.C. when they were promoted to the English Premier League in 2021,Daniel Farke,Johannes Hoff Thorup|2024-05-30T00:00:00Z|2025-04-22T00:00:00Z|Liam Manning|2025-06-03T00:00:00Z|2025-11-08T00:00:00Z|Dean Smith|2021-11-15T00:00:00Z|2022-12-27T00:00:00Z|Philippe Clement|2025-11-18T00:00:00Z|David Wagner|2023-01-06T00:00:00Z|2024-05-17T00:00:00Z|Jack Wilshere,ComplexQA/CompMix_table_complex/00057.json
love is not love that alters when it alteration finds meaning,Sonnet 116,William Shakespeare,SimpleQA/NQ_table_test_simple/00276.json
Who was the adoptive son of this ruler after whom this eponymous street in Metro Manila plaza bounded by Roxas Boulevard to the west was named,Agustin de Legaspi,Victoria Quirino-Gonzalez,ComplexQA/OTT_QA_dev_complex/00203.json
What are the named spirals ?,Archimedean spiral | Euler spiral | [[Fermats spiral]] (also parabolic spiral) | [[Cotess spiral]] | [[Poinsots spirals]],Tadpole Galaxy|Triangulum Galaxy|Whirlpool Galaxy|Sunflower Galaxy|Black Eye Galaxy|Comet Galaxy|Andromeda Galaxy|Sculptor Galaxy|Sombrero Galaxy,SimpleQA/Qampari_wikitables_simple/00057.json
who is the ceo of what's up,Jan Koum,Mark Zuckerberg,SimpleQA/NQ_table_test_simple/00871.json
who is the ceo of crate and barrel,Neela Montgomery,Janet Mackenzie Hayes,SimpleQA/NQ_table_test_simple/00453.json
How old was the New York University actor who played James Dalton in `` The Cooler `` at The Double Deuce when he died,57,P20846D,ComplexQA/OTT_QA_dev_complex/00384.json
Which team has a goalkeeper that scored a goal ?,Porto | New York Red Bulls | Torquay United | Motherwell | Watford,FC Baranovichi|FC Vitebsk,SimpleQA/Qampari_wikitables_simple/00022.json
where is natural gas found in the us,Texas | Louisiana | Arkansas | New Mexico | Colorado | Pennsylvania | West Virginia | Wyoming,Lost Hills Oil Field|Jonah Field|Marcellus natural gas trend|East Texas Oil Field|La Goleta Gas Field|...|North Belridge Oil Field|Rio Vista Gas Field|South Belridge Oil Field|Squaw Canyon Oil Field|Tin Cup Oil Field,SimpleQA/NQ_table_test_simple/00530.json
what stations in seattle are owned by sinclair,KOMO-TV | KUNS-TV,KVI,SimpleQA/NQ_table_test_simple/00838.json
the first vice president of india who become the president letter was,Sarvepalli Radhakrishnan,Zakir Husain,SimpleQA/NQ_table_test_simple/00301.json
what is the definition of the name thomas,twin,Thomas; male given name|Family name,SimpleQA/NQ_table_test_simple/00800.json
What show did Leslie Jordan have a recurring role on in 2005,Boston Legal,Desperate Housewives,ComplexQA/CompMix_table_complex/00220.json
What award did Ellen DeGeneres receive for playing Dory with the category Favorite Animated Movie Voice?,People's Choice Award,Annie Award for Voice Acting in a Feature Production,SimpleQA/CompMix_table_simple_qa/00084.json
who was the drummer with the travelling wilburys,Jim Keltner,Jeff Lynne,SimpleQA/NQ_table_test_simple/00672.json
who has won the eurovision song contest the most times,Ireland,Kingdom of the Netherlands|9,SimpleQA/NQ_table_test_simple/00781.json
Who are the seven Archons in Gnostic belief and what is the origin of each of their names,"[['Yaldabaoth', 'Aramaic word meaning chaos'], ['Sabaoth', ""'Jehovah of Armies'""], ['Astaphanos', 'The angel Astanphaeus in Gnosticism'], ['Iao', 'Perhaps from Yahu, YHWH, but possibly also from the magic cry iao in the Mysteries.'], ['Adonaios', 'From the Hebrew term for the Lord, used of God'], ['Elaios', 'From Elohim, God (El).'], ['Horaios', 'beautiful']]",Yaldabaoth|Ialdabaoth|Ιαλδαβαώθ|ⲒⲀⲖⲦⲀⲂⲀⲰⲐ|Sabaoth,ComplexQA/Monaco_non_time_complex/00084.json
method used by a writer to develop a character,Anthropomorphism | Hamartia | Pathetic fallacy | Personification,characterization,SimpleQA/NQ_table_test_simple/00091.json
Who played the character of Krishna of Goloka in RadhaKrishn?,Himanshu Soni,Sumedh Mudgalkar,SimpleQA/CompMix_table_simple_qa/00031.json
"What are the most common styles of suit jacket lapels, and when is each lapel style most appropriate","[['Peaked', 'Peaked style of lapels are used for formal events and are nearly always used with double-breasted jackets but also frequently appears on single breasted ones'], ['Notched', 'Notched lapels are the standard on single-breasted suits, and is used on nearly all suit jackets, blazers, and sports jackets.'], ['Shawl', 'used when wearing dinner jacket or tuxedo.']]",button-back lapel,ComplexQA/Monaco_non_time_complex/00080.json
"For the absolute best scoring Ice dance male skater with a score of 220.42 , what champion is he with former partner Elena Ilinykh for the year 2010",2010 World Junior champion,Nikita Katsalapov,ComplexQA/OTT_QA_dev_complex/00077.json
who wrote trust and believe by keyshia cole,"Keyshia Cole | Darhyl Camper, Jr. | Jessyca Wilson | Guordan Banks",Rodney Jerkins,SimpleQA/NQ_table_test_simple/00426.json
who wrote yakkity yak don't talk back,Jerry Leiber | Mike Stoller,Mark Gravas,SimpleQA/NQ_table_test_simple/00846.json
Which actors or actresses appeared in more than two films directed by Quentin Tarantino,"['Quentin Tarantino', 'Tim Roth', 'Michael Madsen', 'Lawrence Bender', 'Bruce Willis', 'Samuel L. Jackson', 'Uma Thurman', 'Julie Dreyfus', 'Michael Parks', 'James Parks', 'Kurt Russell', 'Zoë Bell']",Quentin Tarantino|11|wd:Q220584|Michael Madsen|7|Samuel L. Jackson|6|Zoë Bell|James Parks|5|...|wd:Q187038|David Carradine|3|Michael Bacall|Lucy Liu|Vivica A. Fox|Daryl Hannah,ComplexQA/Monaco_time_complex/00097.json
who was the first lady nominated member of the rajya sabha,Mary Kom,Violet Alva|1952-04-03T00:00:00Z,SimpleQA/NQ_table_test_simple/00798.json
what was vietnam called in the years before world war 2,French Indochina,Comoros|Republic of the Congo|Alkmaar,SimpleQA/NQ_table_test_simple/00380.json
who has become the new chairman of sebi,Ajay Tyagi,Madhabi Puri Buch,SimpleQA/NQ_table_test_simple/00078.json
who has become the new chairman of sebi,Ajay Tyagi,Madhabi Puri Buch,SimpleQA/NQ_table_test_simple/00077.json
In the 1998-1999 NBC Must See TV lineup which show directly preceded Will & Grace,Friends,Veronica's Closet,ComplexQA/CompMix_table_complex/00068.json
who sings i want to be a rockstar,Nickelback,The Byrds,SimpleQA/NQ_table_test_simple/00402.json
who is Origin of the music Avenged Sevenfold ?,Huntington Beach,United States,SimpleQA/CompMix_table_simple_qa/00019.json
List the number of non-American James Bond actresses per country.,"[['Kingdom of Italy', 2], ['Republic of China', 2], ['Philippines', 1], ['England', 40], ['Australia', 2], ['Jamaica (British Colony)', 2], ['France', 9], ['Switzerland', 1], ['Morocco', 2], ['Nazi Germany', 1], ['Cuba', 1], ['Kenya', 1], ['Jamaica', 2], ['Yugoslavia', 2], ['Japan', 2], ['United Kingdom', 1], ['Aruba', 1], ['Federation of Malaya', 1], ['Sweden', 4], ['British Nigeria', 1], ['British Raj', 1], ['Spain', 1], ['Italy', 3], [""Polish People's Republic"", 1], ['Netherlands', 1], ['Egypt', 1], ['Israel', 1], ['Soviet Union', 1], ['No', 1], ['Canada', 14], ['Malaysia', 1], ['Zimbabwe', 1], ['Ireland', 1], ['German Empire', 1]]",United Kingdom|44|France|14|Italy|8|Germany|6|Sweden|5|...|Croatia|1|Slovakia|Ukraine|Norway|People's Republic of China,ComplexQA/Monaco_time_complex/00036.json
What was the first scripted TV show that Alan Ritchson performed on,Smallville,Reacher,ComplexQA/CompMix_table_complex/00245.json
How many teams were there in the 2021-2022 season of the Scottish Cup,113,42.0,ComplexQA/CompMix_table_complex/00185.json
Which is the first book of the novel series Little House on the Prairie,Little House in the Big Woods,On the Banks of Plum Creek,ComplexQA/CompMix_table_complex/00095.json
who has won the mens singles title in the australian open tennis tournament,Roger Federer,Amélie Mauresmo|Angelique Kerber|Aniek van Koot|Aryna Sabalenka|Ashleigh Barty|...|Sofia Kenin|Steffi Graf|Victoria Azarenka|Virginia Wade|Yui Kamiji,SimpleQA/NQ_table_test_simple/00106.json
What were the professions of the film characters portrayed by Charlize Theron throughout her career,"[['animal refuge worker'], ['Second-grade teacher'], ['{}'], ['Escort service madam'], ['private safe expert'], ['prostitution'], ['photographer'], ['Hairdresser', 'Iron miner'], ['underground rebel warrior'], ['Police detective'], ['soccer mom'], ['works at a high-end restaurant'], ['Educational-film narrator'], ['Ghost writer of young adult novels'], ['sorceress and Queen'], ['Weyland Corporation employee'], ['unemployed and lives off donations'], ['Army officer'], ['Physician', 'Activist'], ['Monkey is a wooden snow monkey charm that has come alive.'], ['MI6 spy'], ['criminal mastermind and cyberterrorist'], ['co-president of Promethium Pharmaceuticals'], ['U.S. Secretary of State'], ['journalist and media personality'], ['Mercenary'], ['Sorceress'], ['dean of a school'], ['Waitress']]",cyberterrorist|habitual offender|magician|mechanic|prostitute|serial killer|soldier|truck driver|vigilante|witch,ComplexQA/Monaco_time_complex/00027.json
Who was the head coach of the Charlotte Football Club?,Miguel Ángel Ramírez,Dean Smith,SimpleQA/CompMix_table_simple_qa/00121.json
where are the winter olympics and when do they start,"Pyeongchang, South Korea | 9 February",French Alps|2030-02-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00423.json
what is the current population of bora bora,"10,605",10605.0,SimpleQA/NQ_table_test_simple/00615.json
"Show the name, birth year and career average of points for each member of the 2019-2020 roster of the Boston Celtics.","[['Brown, Jaylen', '1996', '18.6 (Regular season)'], ['Brown, Jaylen', '1996', '19.1 (Playoffs)'], ['Edwards, Carsen', '1998', '3.7 (Regular season)'], ['Edwards, Carsen', '1998', '2.0 (Play-in)'], ['Edwards, Carsen', '1998', '1.7 (Playoffs)'], ['Fall, Tacko', '1995', '2.2'], ['Green, Javonte', '1993', '5.4 (Regular season)'], ['Green, Javonte', '1993', '11.0 (Play-in)'], ['Green, Javonte', '1993', '1.7 (Playoffs)'], ['Hayward, Gordon', '1990', '15.2 (Regular season)'], ['Hayward, Gordon', '1990', '12.1 (Playoffs)'], ['Kanter, Enes', '1992', '11.2'], ['Langford, Romeo', '1999', '4.6'], ['Ojeleye, Semi', '1994', '3.4'], ['Poirier, Vincent', '1993', '1.5'], ['Smart, Marcus', '1994', '10.7 (Regular season)'], ['Smart, Marcus', '1994', '7.0 (Play-in)'], ['Smart, Marcus', '1994', '12.8 (Playoffs)'], ['Tatum, Jayson', '1998', '22.0'], ['Theis, Daniel', '1992', '7.4'], ['Walker, Kemba', '1990', '11.3'], ['Wanamaker, Brad', '1989', '5.5'], ['Waters, Tremont', '1998', '3.7'], ['Williams, Grant', '1998', '7.0'], ['Williams III, Robert', '1997', '7.3 (Regular season)'], ['Williams III, Robert', '1997', '4.0 (Play-in)'], ['Williams III, Robert', '1997', '6.3 (Playoffs)']]",Brad Wanamaker|1989|Gordon Hayward|1990|Guerschon Yabusele|1995|Jaylen Brown|1996|Jayson Tatum|1998|Kelly Olynyk|1991|Tacko Fall,ComplexQA/Monaco_time_complex/00017.json
