question,answer
Which players on Man united FC in 2017 were originally from England?,"['Scott McTominay', 'Ashley Young', 'Angel Gomes', 'Phil Jones', 'Jesse Lingard', 'Michael Carrick (c)', 'Luke Shaw', 'James Wilson', 'Marcus Rashford', 'Demetri Mitchell', 'Cameron Borthwick-Jackson', ""Kieran O'Hara"", 'Chris Smalling']"
Which British prime minister were known for cheating on their spouses?,"['Augustus Henry Fitzroy', 'William Lamb', 'H.H. Asquith', 'Anthony Eden', 'Harold Wilson', 'Tony Blair', 'Boris Johnson', 'Liz Truss', 'Arthur Wellesley', 'Charles Grey', 'Henry John Temple', 'David Lloyd George', 'John Major']"
Which number 1 national dishes of Southeast Asian countries can be considered as being vegetarian?,"['Ambuyat', 'num banhchok', 'gado gado[', 'Nasi lemak', 'Lahpet thoke', 'adobo', 'pancit', 'halo-halo', 'bánh giầy', 'bánh cuốn', 'bánh xèo', 'Sticky rice', 'Tam mak hoong']"
Which playable characters in the original Soulcalibur game are also in the most recent game of the franchise?,"['Astaroth', 'Cervantes de Leon', 'Chai Xianghua', 'Heishiro Mitsurugi', 'Hwang Seong-gyeong', 'Inferno', 'Nightmare', 'Seong Mi-na', 'Siegfried Schtauffen', 'Sophitia Alexandra', 'Taki', 'Voldo', 'Yoshimitsu']"
Which women singles tennis players have lost between 3 to 7 Wimbledon titles?,"['Blanche Hillyard', 'Charlotte Cooper', 'Charlotte Sterry', 'Dorothea Lambert Chambers', 'Lilí Álvarez', 'Helen Jacobs', 'Louise Brough', 'Doris Hart', 'Billie Jean King', 'Chris Evert', 'Martina Navratilova', 'Venus Williams', 'Serena Williams']"
Which characters on HBO's The Witcher are sorcerers?,"['Stregobor', 'Tissaia de Vries', 'Geralt of Rivia', 'Ciri of Cintra', 'Yennefer of Vengerberg', 'Triss Merigold of Maribor', 'Mousesack Ermion', 'Istredd', 'Fringilla Vigo', 'Vilgefortz of Roggeveen', 'Philippa Eilhart', 'Francesca Findabair', 'Margarita Laux-Antille']"
"Besides chest pain, what are the signs that may indicate someone is having a heart attack?","['Shortness of breath', 'Nausea/vomiting', 'Dizziness', 'Lightheadedness', 'Cold sweat', 'Feeling tired', 'Arm pain', 'Neck pain', 'Back pain', 'Jaw pain', 'Stomach pain', 'Decreased level of consciousness', 'Total loss of consciousness']"
Which cities in Europe have subway systems with over 100km in length?,"['Paris', 'Berlin', 'Hamburg', 'Munich', 'Milan', 'Rotterdam', 'Moscow', 'Saint Petersburg', 'Barcelona', 'Madrid', 'Stockholm', 'Istanbul', 'London']"
Which actors in Marvel Cinematic Universe movies have won Academy Awards for Best Actor or Actress?,"['Natalie Portman', 'Anthony Hopkins', 'Gwyneth Paltrow', 'Ben Kingsley', 'William Hurt', 'Cate Blanchett', 'Forest Whitaker', 'Brie Larson', 'Michelle Yeoh', 'Jamie Foxx', 'Russell Crowe', 'Jeff Bridges', 'Michael Douglas']"
Who played for the Boston Celtics the first time they lost the championship to Magic Johnson?,"['Ainge, Danny', 'Bird, Larry (C)', 'Buckner, Quinn', 'Carlisle, Rick', 'Carr, M.L.', 'Clark, Carlos', 'Johnson, Dennis', 'Kite, Greg', 'Maxwell, Cedric', 'McHale, Kevin', 'Parish, Robert', 'Wedman, Scott', 'Williams, Ray']"
List all board games originating in East Asia.,"['Connect6', 'Go', 'Liubo', 'Xiangqi (Chinese chess)', 'Shengguan Tu', 'Mahjong', 'Ouija', 'Gomoku', 'Shogi (Japanese chess)', 'Sugoroku', 'Shadow Hunters', 'Janggi (Korean chess)', 'Yut', 'Shatar (Mongolian chess)']"
How long did the construction of each of the world's fourteen tallest buildings last? Who were their architects?,"['Burj Khalifa', 5.739726027397261, 'Adrian Smith']"
What were the notable defeats of Austria during the middle ages?,"[""Conrad II's invasion of Hungary"", 'Battle of Mailberg', 'Battle of the Fischa', 'Second Crusade', 'Mongol incursions in the Holy Roman Empire', 'Battle of Lucka', 'Battle of Gammelsdorf', 'Battle of Morgarten', 'Battle of Mühldorf', 'Battle of Sempach', 'Battle of Näfels', 'Austrian–Hungarian War (1459–62)', 'Mad War', 'Swabian War']"
which French monarchs have reigned for 30 years or more?,"['Charles II The Bald', 'Lothair', 'Robert II the Pious', 'Philip I the Amorous', 'Louis VII the Young', 'Philip II Augustus', 'Louis IX the Saint', 'Charles VI the Mad the Beloved', 'Henry VI of England (claimant)', 'Charles VII the Victorious the Well-Served', 'Francis I the Father of Letters', 'Louis XIII the Just', 'Louis XIV the Great the Sun King', 'Louis XV the Beloved']"
Who are the general managers of each team in the NBA western conference?,"['Calvin Booth', 'Matt Lloyd', 'Sam Presti', 'Joe Cronin', 'Justin Zanik', 'Mike Dunleavy Jr', 'Trent Redden', 'Rob Pelinka', 'James Jones', 'Monte McNair', 'Nico Harrison', 'Rafael Stone', 'Zachary Kleiman', 'Bryson Graham', 'Brian Wright']"
"For each country in East Asia, return its name and its national dish.","['China', 'Peking duck']"
Which French New Wave filmmakers were not associated with the Cahiers du Cinema top films of the 60s?,"['Chris Marker', 'Alexandre Astruc', 'Jacques Doniol-Valcroze', 'Jean Douchet', 'Marguerite Duras', 'Jean Eustache', 'Georges Franju', 'Philippe Garrel', 'Pierre Kast', 'William Klein', 'Louis Malle', 'Jean-Pierre Melville', 'Alain Robbe-Grillet', 'Straub-Huillet', 'Roger Vadim']"
Have any UK Foreign Secretaries went on to become prime ministers?,"['Charles Grey', 'George Canning', 'George Hamilton-Gordon', 'Henry John Temple', 'Arthur Wellesley', 'John Russell', 'Robert Cecil', 'Ramsay MacDonald', 'Anthony Eden', 'Harold Macmillan', 'Alec Douglas-Home', 'James Callaghan', 'John Major', 'Boris Johnson', 'Liz Truss']"
Which Lord of Light characters are based on Hindu deities?,"['Brahma', 'Vishnu', 'Shiva', 'Yama', 'Kali', 'Kubera', 'Ratri', 'Jan Olvegg', 'Rild', 'Ganesha', 'Agni', 'Taraka', 'Nirriti', 'Krishna', 'Murugan']"
Which US presidents and vice-presidents were planters or were born to planter families?,"['George Washington', 'James Madison', 'James Monroe', 'Andrew Jackson', 'William Henry Harrison', 'James K. Polk', 'Zachary Taylor', 'Benjamin Harrison', 'Jimmy Carter', 'Thomas Jefferson', 'Richard Mentor Johnson', 'William R. King', 'John C. Breckinridge', 'John C. Calhoun', 'John Tyler']"
Where else can I watch the main cast of Industry in 2022?,"['Rogue Agent', 'She Is Love', 'COBRA', 'Industry']"
What are the main prevention methods for each of the four most common cancers among women?,"['colorectal cancer', 'Diagnosis of cases of colorectal cancer through screening']"
Who were the great female poets of ancient Greece?,"['Sappho', 'Telesilla', 'Anyte of Tegea', 'Aristodama', 'Boeo', 'Charixene', 'Cleitagora', 'Cleobulina', 'Corinna (or Korinna)', 'Elephantis', 'Erinna', 'Megalostrata', 'Melinno probably of Epizephyrean Locris', 'Nossis', 'Praxilla']"
List female poets of Andalusian Spain along with their year of birth and year of death.,"['Aisha (poet)', '10 century CE', '1009 or 1010 CE']"
Who were the candidates of each of the minor parties in South Korea's 2022 presidential election?,"['Huh Kyung-young', 'Kim Jae-yeon', 'Cho Won-jin', 'Ko Young-il', 'Lee Gyeong-hee', 'Kim Dong-yeon', 'Oh Jun-ho', 'Lee Baek-yun', 'Park Geun-Ryeong', 'Kim Min-chan', 'Kim Yu-chan', 'Hwang Jang-su', 'Ok Un-ho', 'Kim Gyeong-Jae', 'Go Don-sik']"
What conflicts was Romania involved in during the 1900s?,"[""1907 Romanian Peasants' Revolt"", 'Second Balkan War', 'World War I', 'Polish–Ukrainian War', 'Hungarian–Romanian War', 'Bender Uprising', '1920 Romanian General Strike', 'Tatarbunary Uprising', 'Lupeni Strike', 'Grivița Strike', ""Legionnaires' Rebellion and Bucharest Pogrom"", 'World War II', 'Romanian anti-communist resistance movement', 'Brașov Rebellion', 'Romanian Revolution']"
Which countries border the countries bordering Italy?,"['Belgium', 'Luxembourg', 'Germany', 'Switzerland', 'Italy', 'Monaco', 'Andorra', 'Spain', 'France', 'Austria', 'Liechtenstein', 'Czech Republic', 'Slovakia', 'Hungary', 'Slovenia', 'Croatia']"
"Of all the 50 largest companies by revenue, list the number of those companies per country.","['United States', 15]"
What are the professions of the partners of Academy award winning actors and actresses in the past five years?,"['model', 'actress']"
List Anton Chekhov plays by year of release in the descending order,"['Untitled Play', 'The Cherry Orchard', 'Three Sisters', 'Uncle Vanya', 'The Seagull', 'The Festivities or The Anniversary', 'A Marriage Proposal', 'The Night before the Trial', 'The Wood Demon', 'A Tragedian in Spite of Himself or A Reluctant Tragic Hero', 'Tatiana Repina', 'The Bear or The Boor', 'Ivanov', 'Swansong', 'On the Harmful Effects of Tobacco', 'On the High Road']"
"Out of the currently active NBA players, which players are over 35 years of age?","['Young, Thaddeus', 'McGee, JaVale', 'Ingles, Joe', 'Green, Jeff', 'Holiday, Justin', 'Conley, Mike Jr.', 'Curry, Stephen', 'Paul, Chris', 'Harden, James', 'Horford, Al', 'Tucker, P. J.', 'James, LeBron', 'Lowry, Kyle', 'Temple, Garrett', 'Beverley, Patrick', 'Matthews, Wesley']"
Any movies are starring folks from the main cast of Euphoria?,"['Super Buddies', 'Spider-Man: Homecoming', 'The Greatest Showman', 'Duck Duck Goose', 'Smallfoot', 'Spider-Man: Far from Home', 'Malcolm & Marie', 'Space Jam: A New Legacy', 'Dune', 'Spider-Man: No Way Home', 'Is That Black Enough For You?!?', 'Challengers', 'Dune: Part Two']"
Which NFL head coaches have more than two Superbowl wins ?,"['Chuck Noll', 'Chuck Noll (2)', 'Chuck Noll (3)', 'Chuck Noll (4)', 'Bill Walsh', 'Joe Gibbs', 'Bill Walsh (2)', 'Joe Gibbs (2)', 'Bill Walsh (3)', 'Joe Gibbs (3)', 'Bill Belichick', 'Bill Belichick (2)', 'Bill Belichick (3)', 'Bill Belichick (4)', 'Bill Belichick (5)', 'Bill Belichick (6)']"
How many monarchs did each of the royal houses of England have over the years?,"['Jelling dynasty', 1]"
Which European countries have never fought in a war against France?,"['Andorra', 'Armenia', 'Azerbaijan', 'Belarus', 'Belgium', 'Bosnia and Herzegovina', 'Estonia', 'Greece', 'Ireland', 'Kazakhstan', 'Monaco', 'Norway', 'Cyprus', 'Moldova', 'North Macedonia', 'Poland', 'San Marino']"
Which NBA players have won the MVP and championship at the same year?,"['Wilt Chamberlain', 'Wes Unseld', 'LeBron James', 'Bob Cousy', 'Willis Reed', 'Lew Alcindor', 'Stephen Curry', 'Magic Johnson', 'Moses Malone', 'Kareem Abdul-Jabbar', 'Larry Bird', 'Hakeem Olajuwon', 'Michael Jordan', 'Giannis Antetokounmpo', ""Shaquille O'Neal"", 'Bill Russell', 'Tim Duncan']"
Which protagonists in games of the Final Fantasy series are royalty?,"['Edward Chris von Muir', 'Lenna Charlotte Tycoon', 'Vivi Orunitia', 'Garnet Til Alexandros XVII / Dagger', 'Joshua Rosfield', 'Jill Warrick', 'Cecil Harvey', 'Edge', 'Galuf Doe', 'Faris Scherwiz', 'Krile Mayer Baldesion', 'Clive Rosfield', 'Edgar Roni Figaro', 'Sabin Rene Figaro', 'Ashe', 'Noctis Lucis Caelum', 'Edgar Figaro', 'Sabin Figaro']"
What's the life expectancy and average size of each canine species?,"['Canis familiaris', '10 to 13 years', 'Varies based on breed']"
In which city is each Charles Dickens novel set?,"['The Pickwick Papers', 'London']"
what are the most common names for girls in the UK that are not originally Biblical?,"['Amelia', 'Aoife', 'Rosie', 'Olivia', 'Isla', 'Ava', 'Ivy', 'Florence', 'Lily', 'Freya', 'Mia', 'Willow', 'Emily', 'Fiadh', 'Millie', 'Sophie', 'Ella', 'Charlotte']"
In which states did Joe Biden win by more than 10 % margin than Donald Trump during the presidential elections in 2020 ?,"['California', 'Colorado', 'Connecticut', 'Delaware', 'Washington, D.C.', 'Hawaii', 'Illinois', 'ME-1', 'Maryland', 'Massachusetts', 'New Jersey', 'New Mexico', 'New York', 'Oregon', 'Rhode Island', 'Vermont', 'Virginia', 'Washington']"
"In the novel David Copperfield, who are the non-working class characters?","['Clara Copperfield', 'Clara Peggotty', 'Betsey Trotwood', 'Dr Edward Chillip', 'Edward Murdstone', ""Emily (Little Em'ly)"", 'Mr Creakle', 'James Steerforth', 'Emma Micawber', 'Mr Wickfield', 'Agnes Wickfield', 'Uriah Heep', 'Mrs Heep', 'Julia Mills', 'Mrs Emma Steerforth', 'Francis Spenlow', 'Dora Spenlow', 'Sophy Crewler', 'Mr Jorkins']"
"In the first two novels of Franz Kafka, who are the female characters in each, and how is each of them related to the protagonist?","['Frieda', 'Sexual relationship']"
What celeberities that had a cameo appearance on the TV show Dave were not singers?,"['Rachel McAdams', 'Charlamagne tha God', 'Angela Yee', 'Ninja', 'Kourtney Kardashian', 'Marshmello', 'Hailey Bieber', 'Kendall Jenner', 'Kyle Kuzma', 'Kareem Abdul-Jabbar', 'Zach King', 'DJ Drama', 'Kevin Hart', 'Don Cheadle', 'Megan Fox', 'Travis Barker', 'Emma Chamberlain', 'David Dobrik', 'Brad Pitt']"
What non-Arabic languages are considered official in countries where Arabic is an official language?,"['Berber', 'Comorian', 'French', 'Kurdish', 'None', 'Somali', 'English', 'Bambara', 'Bobo', 'Bozo', 'Dogon, Toro So', 'Fula', 'Kassonke', 'Maninke', 'Minyanka', 'Senufo, Senara', 'Songhay, Koyraboro Senni', 'Soninke', 'Tamasheq']"
"Who have been the rulers of Libya, since its independence?","['Idris I', 'Muammar Gaddafi', 'Abdul Ati al-Obeidi', 'Muhammad az-Zaruq Rajab', 'Mifta al-Usta Umar', 'Abdul Razzaq as-Sawsa', 'Muhammad az-Zanati', ""Miftah Muhammed K'eba"", 'Imbarek Shamekh', 'Mohamed Abu al-Qasim al-Zwai', 'Mustafa Abdul Jalil', 'Mohammed Ali Salim', 'Mohammed Magariaf', 'Giuma Ahmed Atigha', 'Nouri Abusahmain', 'Abu Bakr Baira', 'Aguila Saleh Issa', 'Fayez al-Sarraj', 'Mohamed al-Menfi']"
"In the kingdom of France, what were the royal houses and how did they come to replace the previous royal house?","['House of Bourbon (1589–1792)', 'Margaret of Valois, the last legitimate Valois descendant, named her son with Henry of House Bourbon, as her heir']"
For each Latin American country list its percentage of Amerindians sorted by the countries average life expectancy.,"['Costa Rica', 2.0646100856092655]"
"which of all the fruits commonly grown in Italy, France and Spain have less than 15 grams of carbs?","['apples', 'olives', 'oranges', 'lemons', 'apricots', 'peaches', 'cherries', 'plums', 'strawberries', 'kiwifruits', 'Apple', 'orange', 'tangerine', 'watermelon', 'lemon', 'peach', 'strawberry', 'apricot', 'apple']"
Order the US Open winners of the past 10 years based on their age.,"[""Emma Raducanu (Women's singles)"", ""Bianca Andreescu (Women's singles)"", ""Coco Gauff (Women's singles)"", ""Carlos Alcaraz (Men's singles)"", ""Iga Świątek (Women's singles)"", ""Naomi Osaka (Women's singles)"", ""Naomi Osaka (Women's singles)"", ""Sloane Stephens (Women's singles)"", ""Daniil Medvedev (Men's singles)"", ""Dominic Thiem (Men's singles)"", 'Marin Čilić', ""Angelique Kerber (Women's singles)"", ""Novak Djokovic (Men's singles)"", ""Novak Djokovic (Men's singles)"", ""Rafael Nadal (Men's singles)"", ""Stan Wawrinka (Men's singles)"", ""Rafael Nadal (Men's singles)"", ""Flavia Pennetta (Women's singles)"", 'Serena Williams', ""Novak Djokovic (Men's singles)""]"
"If I plan a trek along the silk road, which countries would I need to go through?","['China', 'Kazakhstan', 'Uzbekistan', 'Afghanistan', 'Turkmenistan', 'Iran', 'Iraq', 'Syria', 'Azerbaijan', 'Turkey', 'Armenia', 'Lebanon', 'Kyrgyzstan', 'Pakistan', 'India', 'Nepal', 'Bangladesh', 'Bhutan', 'Korea', 'Japan']"
What were the class and race of Critical Role's main characters aside from those that were in Vox Machina?,"['Yasha Nydoorin', 'Barbarian', 'aasimar']"
"Which NFL teams have wide receivers from Notre Dame university , university of Florida or Louisiana state university ?","['New England Patriots', 'Cincinnati Bengals', 'Indianapolis Colts', 'Los Angeles Chargers', 'New York Giants', 'Kansas City Chiefs', 'Carolina Panthers', 'Houston Texans', 'Jacksonville Jaguars', 'Dallas Cowboys', 'Washington Commanders', 'Chicago Bears', 'Minnesota Vikings', 'New Orleans Saints', 'Tampa Bay Buccaneers', 'Los Angeles Rams', 'San Francisco 49ers', 'Buffalo Bills', 'Miami Dolphins', 'Pittsburgh Steelers']"
